exp,tf,in_filtered_279,profile_id,biosample,knock_method,platform,own_logfc,own_gene_measured,regulon_size,has_self_edge,self_edge_weight,frac_regulon_default,n_studymates,max_jaccard,base_rate10,base_rate5,self_edge_sign_decision,ulm_unmasked_frac,ulm_unmasked_hit10,ulm_unmasked_hit5,ulm_masked_frac,ulm_masked_hit10,ulm_masked_hit5,ulm_masked_symmetric_frac,ulm_masked_symmetric_hit10,ulm_masked_symmetric_hit5,ulm_noselfedge_frac,ulm_noselfedge_hit10,ulm_noselfedge_hit5,ulm_noother_frac,ulm_noother_hit10,ulm_noother_hit5,propagated_unmasked_frac,propagated_unmasked_hit10,propagated_unmasked_hit5,propagated_masked_frac,propagated_masked_hit10,propagated_masked_hit5
DataSet_03_125,HMGA2,False,GSE118857,MDA-MB-231,siRNA,GPL6884,-0.26651,True,43,True,1.0,0.627906976744186,0,0.125,0.09713024282560706,0.04415011037527594,default activation,0.10966057441253264,False,False,0.12532637075718014,False,False,0.10443864229765012,False,False,0.12532637075718014,False,False,0.10966057441253264,False,False,0.10182767624020887,False,False,0.11618798955613577,False,False
DataSet_01_002,HNF1A,False,GSE103128,HuH7,shRNA,GPL18180,0.16428,True,151,True,1.0,0.0,0,0.17021276,0.1545253863134658,0.10816777041942605,regulon,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0026109660574412533,True,True,0.0026109660574412533,True,True
DataSet_01_103,HNF1B,True,GSE37290,RMG2,shRNA,GPL570,-1.0585,True,65,True,1.0,0.6307692307692307,0,0.1724138,0.09381898454746136,0.06070640176600441,default activation,0.018276762402088774,True,True,0.020887728459530026,True,True,0.010443864229765013,True,True,0.0195822454308094,True,True,0.018276762402088774,True,True,0.13968668407310705,False,False,0.293733681462141,False,False
DataSet_01_320,HNF4G,False,GSE85242,22RV1,shRNA,GPL10558,-0.22266,True,11,False,,0.5454545454545454,0,0.125,0.08278145695364239,0.05077262693156733,,0.0039164490861618795,True,True,0.0039164490861618795,True,True,0.018276762402088774,True,True,0.0039164490861618795,True,True,0.0039164490861618795,True,True,0.2154046997389034,False,False,0.2245430809399478,False,False
DataSet_01_110,HOXA1,False,GSE37690,IMR90,siRNA,GPL13607,0.0,True,27,True,1.0,0.7037037037037037,0,0.10606061,0.09271523178807947,0.046357615894039736,default activation,0.293733681462141,False,False,0.293733681462141,False,False,0.35900783289817234,False,False,0.304177545691906,False,False,0.293733681462141,False,False,0.6618798955613577,False,False,0.6618798955613577,False,False
DataSet_01_358,HOXA10,False,GSE35801,Endometrial stromal cells,siRNA,GPL15226,0.0,True,50,True,1.0,0.54,0,0.125,0.11479028697571744,0.046357615894039736,default activation,0.21279373368146215,False,False,0.21279373368146215,False,False,0.1409921671018277,False,False,0.21148825065274152,False,False,0.21279373368146215,False,False,0.04046997389033943,True,True,0.04046997389033943,True,True
DataSet_01_305,HOXA5,True,GSE75840,MCF10A,shRNA,GPL10558,-1.5133,True,16,False,,0.5625,0,0.10526316,0.08057395143487858,0.03532008830022075,,0.4308093994778068,False,False,0.42950391644908614,False,False,0.26631853785900783,False,False,0.4308093994778068,False,False,0.42950391644908614,False,False,0.17493472584856398,False,False,0.8159268929503917,False,False
DataSet_02_064,HOXB4,False,ENCSR359VJC,K562,CRISPRi,-,0.0,True,11,True,1.0,0.5454545454545454,0,0.08,0.08167770419426049,0.04415011037527594,default activation,0.2819843342036554,False,False,0.2819843342036554,False,False,0.3394255874673629,False,False,0.26370757180156656,False,False,0.2819843342036554,False,False,0.5691906005221932,False,False,0.5691906005221932,False,False
DataSet_01_169,HOXB7,True,GSE46393,MIA PaCa-2,siRNA,GPL10332,-3.53249,True,23,False,,0.5217391304347826,0,0.10344828,0.08960176991150443,0.0420353982300885,,0.1122715404699739,False,False,0.10704960835509138,False,False,0.06135770234986945,True,False,0.1122715404699739,False,False,0.10704960835509138,False,False,0.04960835509138381,True,True,0.11488250652741515,False,False
DataSet_01_170,HOXB7,True,GSE46393,Capan-1,siRNA,GPL10332,-2.7728,True,23,False,,0.5217391304347826,0,0.10344828,0.08960176991150443,0.0420353982300885,,0.9647519582245431,False,False,0.9647519582245431,False,False,0.9621409921671018,False,False,0.9647519582245431,False,False,0.9647519582245431,False,False,0.11096605744125326,False,False,0.6044386422976501,False,False
DataSet_03_127,HOXB7,True,GSE31912,MCF7,siRNA,GPL570,-1.154571,True,23,False,,0.5217391304347826,77,0.10344828,0.08960176991150443,0.0420353982300885,,0.4621409921671018,False,False,0.4608355091383812,False,False,0.5822454308093995,False,False,0.4621409921671018,False,False,0.4608355091383812,False,False,0.1422976501305483,False,False,0.5195822454308094,False,False
DataSet_02_015,HOXB9,True,ENCSR810RIC,K562,CRISPRi,-,-1.13412,True,6,False,,0.0,0,0.16666667,0.09271523178807947,0.037527593818984545,,0.19973890339425587,False,False,0.19973890339425587,False,False,0.185378590078329,False,False,0.19973890339425587,False,False,0.19973890339425587,False,False,0.293733681462141,False,False,0.3028720626631854,False,False
DataSet_01_333,HOXC6,True,GSE9182,LNCaP,siRNA,GPL96,-2.32533,True,12,False,,0.6666666666666666,0,0.13333334,0.12693156732891833,0.07505518763796909,,0.3342036553524804,False,False,0.33159268929503916,False,False,0.29765013054830286,False,False,0.3342036553524804,False,False,0.3328981723237598,False,False,0.13315926892950392,False,False,0.36161879895561355,False,False
DataSet_01_112,HSF1,True,GSE38058,HSC3,siRNA,GPL570,-1.08589,True,98,True,1.0,0.6224489795918368,0,0.14159292,0.1309655937846837,0.06770255271920089,default activation,0.2402088772845953,False,False,0.381201044386423,False,False,0.3733681462140992,False,False,0.3838120104438642,False,False,0.23890339425587467,False,False,0.08877284595300261,True,False,0.5652741514360313,False,False
DataSet_01_155,HSF1,True,GSE44867,A375,shRNA,GPL570,-3.16222,True,98,True,1.0,0.6224489795918368,0,0.14159292,0.1309655937846837,0.06770255271920089,default activation,0.007832898172323759,True,True,0.02610966057441253,True,True,0.013054830287206266,True,True,0.02741514360313316,True,True,0.006527415143603133,True,True,0.007832898172323759,True,True,0.028720626631853787,True,True
DataSet_01_178,HSF1,False,GSE47693,KYN2,shRNA,GPL6884,-0.79593,True,98,True,1.0,0.6224489795918368,0,0.14159292,0.1309655937846837,0.06770255271920089,default activation,0.40992167101827676,False,False,0.4621409921671018,False,False,0.17101827676240208,False,False,0.4621409921671018,False,False,0.40992167101827676,False,False,0.8825065274151436,False,False,0.8968668407310705,False,False
DataSet_01_186,HSF1,False,GSE48672,PC3,siRNA,GPL10558,-0.02676,True,98,True,1.0,0.6224489795918368,1,0.14159292,0.1309655937846837,0.06770255271920089,default activation,0.6514360313315927,False,False,0.6684073107049608,False,False,0.7976501305483029,False,False,0.6710182767624021,False,False,0.6514360313315927,False,False,0.09138381201044386,True,False,0.09921671018276762,True,False
DataSet_02_073,HSF1,False,ENCSR734VBC,K562,CRISPRi,-,-0.5654,True,98,True,1.0,0.6224489795918368,0,0.14159292,0.1309655937846837,0.06770255271920089,default activation,0.25326370757180156,False,False,0.28720626631853785,False,False,0.31723237597911225,False,False,0.2819843342036554,False,False,0.25326370757180156,False,False,0.10443864229765012,False,False,0.11488250652741515,False,False
DataSet_03_129,HSF1,True,GSE51498,HepG2,siRNA,GPL6244,-1.158558,True,98,True,1.0,0.6224489795918368,0,0.14159292,0.1309655937846837,0.06770255271920089,default activation,0.0039164490861618795,True,True,0.009138381201044387,True,True,0.005221932114882507,True,True,0.009138381201044387,True,True,0.0039164490861618795,True,True,0.02349869451697128,True,True,0.12924281984334204,False,False
DataSet_01_078,HSF2,True,GSE31534,A375,siRNA,GPL570,-1.50714,True,25,True,1.0,0.6,11,0.15625,0.10287610619469026,0.049778761061946904,default activation,0.10052219321148825,False,False,0.28720626631853785,False,False,0.34595300261096606,False,False,0.28067885117493474,False,False,0.10052219321148825,False,False,0.030026109660574413,True,True,0.08746736292428199,True,False
DataSet_01_187,HSF2,False,GSE48672,PC3,siRNA,GPL10558,-0.12857,True,25,True,1.0,0.6,1,0.15625,0.10287610619469026,0.049778761061946904,default activation,0.6214099216710183,False,False,0.7767624020887729,False,False,0.7898172323759791,False,False,0.7806788511749347,False,False,0.6227154046997389,False,False,0.25326370757180156,False,False,0.4516971279373368,False,False
DataSet_03_130,HSF2,False,GSE31912,MCF7,siRNA,GPL570,-0.3711207,True,25,True,1.0,0.6,77,0.15625,0.10287610619469026,0.049778761061946904,default activation,0.26240208877284593,False,False,0.3785900783289817,False,False,0.283289817232376,False,False,0.37597911227154046,False,False,0.26240208877284593,False,False,0.2597911227154047,False,False,0.34203655352480417,False,False
DataSet_03_132,HTATIP2,False,GSE66722,LNCaP,siRNA,GPL19874,1.186701,True,16,True,1.0,0.75,18,0.15,0.08719646799116998,0.039735099337748346,default activation,0.6031331592689295,False,False,0.42950391644908614,False,False,0.1122715404699739,False,False,0.4425587467362924,False,False,0.6031331592689295,False,False,0.2206266318537859,False,False,0.16449086161879894,False,False
DataSet_01_117,ID1,True,GSE38944,A549,siRNA,GPL570,-1.33333,True,77,True,1.0,0.7142857142857143,0,0.19791667,0.09534368070953436,0.04212860310421286,default activation,0.7924281984334204,False,False,0.8211488250652742,False,False,0.7911227154046997,False,False,0.835509138381201,False,False,0.7911227154046997,False,False,0.8851174934725848,False,False,0.9138381201044387,False,False
DataSet_01_118,ID1,True,GSE38944,H1650,siRNA,GPL570,-2.39931,True,77,True,1.0,0.7142857142857143,0,0.19791667,0.09534368070953436,0.04212860310421286,default activation,0.0835509138381201,True,False,0.16579634464751958,False,False,0.17232375979112272,False,False,0.16971279373368145,False,False,0.08093994778067885,True,False,0.005221932114882507,True,True,0.10835509138381201,False,False
DataSet_01_133,ID1,False,GSE40614,GSC2,shRNA,GPL6883,0.88554,True,77,True,1.0,0.7142857142857143,0,0.19791667,0.09534368070953436,0.04212860310421286,default activation,0.8093994778067886,False,False,0.7402088772845953,False,False,0.762402088772846,False,False,0.7402088772845953,False,False,0.814621409921671,False,False,0.9882506527415144,False,False,0.9451697127937336,False,False
DataSet_01_134,ID1,False,GSE40614,GSC8,shRNA,GPL6883,1.11922,True,77,True,1.0,0.7142857142857143,0,0.19791667,0.09534368070953436,0.04212860310421286,default activation,0.8616187989556136,False,False,0.7989556135770235,False,False,0.7023498694516971,False,False,0.8002610966057441,False,False,0.8642297650130548,False,False,0.9986945169712794,False,False,0.9934725848563969,False,False
DataSet_03_133,ID1,False,GSE31912,MCF7,siRNA,GPL570,-0.7555343,True,77,True,1.0,0.7142857142857143,77,0.19791667,0.09534368070953436,0.04212860310421286,default activation,0.9242819843342036,False,False,0.9699738903394256,False,False,0.9843342036553525,False,False,0.9699738903394256,False,False,0.9242819843342036,False,False,0.050913838120104436,True,False,0.9621409921671018,False,False
DataSet_01_138,IKZF1,True,GSE41796,JURKAT,shRNA,GPL10332,-1.02215,True,51,False,,0.3137254901960784,1,0.12,0.11699779249448124,0.04856512141280353,,0.9673629242819843,False,False,0.9673629242819843,False,False,0.9960835509138382,False,False,0.9673629242819843,False,False,0.9673629242819843,False,False,0.3981723237597911,False,False,0.49738903394255873,False,False
DataSet_01_137,IKZF2,False,GSE41796,JURKAT,shRNA,GPL10332,-0.3455,True,5,False,,0.6,1,0.22222222,0.05518763796909492,0.024282560706401765,,0.5992167101827677,False,False,0.5992167101827677,False,False,0.6788511749347258,False,False,0.5992167101827677,False,False,0.5992167101827677,False,False,0.6840731070496083,False,False,0.6906005221932114,False,False
DataSet_01_100,IRF2,False,GSE36988,Primary CD34+ hematopoietic stem/progenitor cells (HSPCs),shRNA,GPL15394,-0.49995,True,58,True,1.0,0.5689655172413793,2,0.26086956,0.13245033112582782,0.07836644591611479,default activation,0.7819843342036553,False,False,0.8237597911227154,False,False,0.8785900783289817,False,False,0.8276762402088773,False,False,0.7819843342036553,False,False,0.6214099216710183,False,False,0.6579634464751958,False,False
DataSet_01_262,IRF4,False,GSE64269,BL2,shRNA,GPL18405,-0.97619,True,59,True,1.0,0.3898305084745763,0,0.2,0.07292817679558011,0.03756906077348066,default activation,0.5953002610966057,False,False,0.8080939947780679,False,False,0.45691906005221933,False,False,0.8120104438642297,False,False,0.5887728459530026,False,False,0.1566579634464752,False,False,0.9295039164490861,False,False
DataSet_03_134,IRF4,False,GSE22036,Cutaneous T cell lymphoma HuT-102 cells,siRNA,GPL570,-0.3101675,True,59,True,1.0,0.3898305084745763,0,0.2,0.07292817679558011,0.03756906077348066,default activation,0.9712793733681462,False,False,0.9712793733681462,False,False,0.9686684073107049,False,False,0.9738903394255874,False,False,0.9712793733681462,False,False,0.9712793733681462,False,False,0.9712793733681462,False,False
DataSet_01_101,IRF6,True,GSE36988,Primary CD34+ hematopoietic stem/progenitor cells (HSPCs),shRNA,GPL15394,-1.60997,True,15,True,1.0,0.8,2,0.1,0.07505518763796909,0.02869757174392936,default activation,0.1279373368146214,False,False,0.5469973890339426,False,False,0.7702349869451697,False,False,0.5535248041775457,False,False,0.1279373368146214,False,False,0.5639686684073107,False,False,0.6357702349869452,False,False
DataSet_01_282,IRF7,True,GSE70190,Primary human bronchial epithelial cells,siRNA,GPL20609,-1.8021,True,31,False,,0.0,0,0.3148148,0.0640176600441501,0.03200883002207505,,0.3198433420365535,False,False,0.3237597911227154,False,False,0.5248041775456919,False,False,0.3198433420365535,False,False,0.3237597911227154,False,False,0.0013054830287206266,True,True,0.02610966057441253,True,True
DataSet_01_227,IRX1,False,GSE55958,143B,shRNA,GPL15491,0.9612,True,20,True,1.0,0.1,0,0.0625,0.10706401766004416,0.05849889624724062,default activation,0.922976501305483,False,False,0.8629242819843342,False,False,0.881201044386423,False,False,0.8668407310704961,False,False,0.922976501305483,False,False,0.9503916449086162,False,False,0.922976501305483,False,False
DataSet_03_137,JARID2,False,GSE52921,CD34+ cells,siRNA,GPL13667,0.0,True,17,True,1.0,0.7058823529411765,0,0.07692308,0.06291390728476821,0.019867549668874173,default activation,0.5300261096605744,False,False,0.5300261096605744,False,False,0.5234986945169713,False,False,0.5483028720626631,False,False,0.5300261096605744,False,False,0.0926892950391645,True,False,0.0926892950391645,True,False
DataSet_01_164,JUN,True,GSE46333,CD4+ T cells,siRNA,GPL14550,-3.11636,True,637,True,1.0,0.4835164835164835,6,0.41348314,0.2335928809788654,0.1646273637374861,PMID,0.024804177545691905,True,True,0.028720626631853787,True,True,0.022193211488250653,True,True,0.028720626631853787,True,True,0.024804177545691905,True,True,0.006527415143603133,True,True,0.009138381201044387,True,True
DataSet_01_172,JUN,False,GSE46440,BT549,siRNA,GPL11532,-0.77807,True,637,True,1.0,0.4835164835164835,1,0.41348314,0.2335928809788654,0.1646273637374861,PMID,0.8524804177545692,False,False,0.8629242819843342,False,False,0.7297650130548303,False,False,0.8668407310704961,False,False,0.8498694516971279,False,False,0.7402088772845953,False,False,0.9960835509138382,False,False
DataSet_01_230,JUN,False,GSE57529,LP6,shRNA,GPL5175,-0.37104,True,637,True,1.0,0.4835164835164835,0,0.41348314,0.2335928809788654,0.1646273637374861,PMID,0.022193211488250653,True,True,0.0195822454308094,True,True,0.014360313315926894,True,True,0.022193211488250653,True,True,0.0195822454308094,True,True,0.0026109660574412533,True,True,0.0026109660574412533,True,True
DataSet_01_291,JUN,False,GSE71977,BT549,siRNA,GPL11532,-0.61763,True,637,True,1.0,0.4835164835164835,0,0.41348314,0.2335928809788654,0.1646273637374861,PMID,0.9686684073107049,False,False,0.9699738903394256,False,False,0.9477806788511749,False,False,0.9699738903394256,False,False,0.9673629242819843,False,False,0.97911227154047,False,False,0.9960835509138382,False,False
DataSet_03_140,JUN,False,GSE122918,WI38,siRNA,GPL17586,-0.3678571,True,637,True,1.0,0.4835164835164835,2,0.41348314,0.2335928809788654,0.1646273637374861,PMID,0.20757180156657964,False,False,0.21018276762402088,False,False,0.2689295039164491,False,False,0.21409921671018275,False,False,0.20496083550913838,False,False,0.0039164490861618795,True,True,0.006527415143603133,True,True
DataSet_03_141,JUN,False,GSE144397,WI38,siRNA,GPL17586,-0.3678571,True,637,True,1.0,0.4835164835164835,2,0.41348314,0.2335928809788654,0.1646273637374861,PMID,0.2650130548302872,False,False,0.2793733681462141,False,False,0.3772845953002611,False,False,0.28067885117493474,False,False,0.26370757180156656,False,False,0.005221932114882507,True,True,0.006527415143603133,True,True
DataSet_03_142,JUN,False,GSE31912,MCF7,siRNA,GPL570,-0.133376,True,637,True,1.0,0.4835164835164835,77,0.41348314,0.2335928809788654,0.1646273637374861,PMID,0.03524804177545692,True,True,0.0391644908616188,True,True,0.06135770234986945,True,False,0.04046997389033943,True,True,0.033942558746736295,True,True,0.009138381201044387,True,True,0.009138381201044387,True,True
DataSet_03_143,JUN,True,GSE71886,Ma-Mel-15,siRNA,GPL10558,-1.909138,True,637,True,1.0,0.4835164835164835,1,0.41348314,0.2335928809788654,0.1646273637374861,PMID,0.013054830287206266,True,True,0.013054830287206266,True,True,0.014360313315926894,True,True,0.0195822454308094,True,True,0.009138381201044387,True,True,0.0013054830287206266,True,True,0.007832898172323759,True,True
